V1;V2
-46,626894;-21,70721997
-46,62711108;-21,70696401
-46,62749988;-21,70663803
-46,62793908;-21,70635696
-46,62819504;-21,70621503
-46,62839016;-21,70608696
-46,62861984;-21,70587699
-46,62888696;-21,70559799
-46,62904284;-21,705354
-46,62921204;-21,70513404
-46,62933192;-21,70490301
-46,62946188;-21,70455597
-46,62947088;-21,704292
-46,62946512;-21,70392399
-46,62945;-21,70369503
-46,62944208;-21,70312002
-46,62937584;-21,70284498
-46,62930996;-21,70254699
-46,62920916;-21,70231902
-46,62905688;-21,70204497
-46,62899208;-21,70175904
-46,62888984;-21,70150704
-46,62875016;-21,70119897
-46,62862308;-21,70092402
-46,62850788;-21,70064997
-46,62839412;-21,70038699
-46,62821592;-21,70000998
-46,62815004;-21,69963198
-46,62803484;-21,69939204
-46,62789696;-21,69917604
-46,62780696;-21,69888903
-46,62777816;-21,69860301
-46,62778716;-21,69833796
-46,62780804;-21,69809703
-46,62781704;-21,69787797
-46,62781416;-21,69763704
-46,62785988;-21,69741798
-46,62800388;-21,69718596
-46,62818496;-21,69695403
-46,62830484;-21,69673497
-46,62841212;-21,69649197
-46,62849492;-21,69628398
-46,62855288;-21,69601902
-46,62854784;-21,69568602
-46,62848196;-21,69542196
-46,62840492;-21,69519399
-46,62830412;-21,69497601
-46,62816588;-21,69477099
-46,62795492;-21,69462501
-46,627731;-21,694455
-46,62747108;-21,69432099
-46,62721116;-21,69420903
-46,62696384;-21,69413199
-46,62671688;-21,69406602
-46,62646992;-21,69398799
-46,62622296;-21,69392202
-46,62595188;-21,69385704
-46,62566892;-21,69382599
-46,62534888;-21,69379602
-46,62511488;-21,69378702
-46,62488088;-21,693744
-46,624572;-21,69365598
-46,62431316;-21,69357903
-46,62406512;-21,69345501
-46,62386712;-21,69333198
-46,62365616;-21,69320796
-46,62349416;-21,69303696
-46,62341604;-21,69277398
-46,62331416;-21,69248796
-46,62327312;-21,69224703
-46,62324396;-21,69196002
-46,62322884;-21,69173097
-46,62321912;-21,69102996
-46,62320292;-21,69077697
-46,62322416;-21,690513
-46,62326916;-21,69027099
-46,62331488;-21,69000603
-46,62337212;-21,68973
-46,62344196;-21,68946504
-46,62351216;-21,68918802
-46,62362916;-21,68877303
-46,62374796;-21,68849601
-46,62385488;-21,68822997
-46,62391284;-21,68799903
-46,62397008;-21,68768799
-46,62400284;-21,68737803
-46,62401112;-21,687102
-46,62400716;-21,68683803
-46,62399096;-21,68659701
-46,62397584;-21,68636697
-46,62388512;-21,68606898
-46,62379512;-21,68578296
-46,62370512;-21,68551998
-46,62364104;-21,68528004
-46,62354996;-21,68498196
-46,62347292;-21,68474202
-46,62339588;-21,68451297
-46,62335484;-21,684249
-46,62334008;-21,68403102
-46,62328608;-21,68369802
-46,62319608;-21,68343504
-46,62315504;-21,68317098
-46,62310284;-21,68293104
-46,62299988;-21,68264502
-46,62293508;-21,68235801
-46,62288216;-21,68208297
-46,62289008;-21,68182998
-46,62294804;-21,68154198
-46,62291888;-21,68126703
-46,62284112;-21,68093502
-46,62278784;-21,680694
-46,62276012;-21,68047602
-46,62272016;-21,68024697
-46,62266688;-21,67999497
-46,62262584;-21,67967403
-46,62257292;-21,67942104
-46,62242208;-21,67919298
-46,62229608;-21,67897698
-46,62224388;-21,678759
-46,62216612;-21,67848396
-46,62212616;-21,678255
-46,62202392;-21,67797996
-46,62194616;-21,67772904
-46,62185688;-21,677454
-46,62177912;-21,67719102
-46,62172512;-21,67688097
-46,62167184;-21,67660602
-46,62158184;-21,67633098
-46,62147996;-21,67607997
-46,62136692;-21,67586298
-46,62123984;-21,67563501
-46,62110196;-21,67542999
-46,62091584;-21,67527096
-46,62063216;-21,67524
-46,62034992;-21,67524396
-46,62006696;-21,67526997
-46,61983404;-21,67529598
-46,61958888;-21,67532199
-46,61929404;-21,67535997
-46,61901216;-21,67539804
-46,618632;-21,67544898
-46,61822592;-21,67548903
-46,61788392;-21,67558497
-46,61765208;-21,67569099
-46,61739504;-21,67583202
-46,61712612;-21,67590402
-46,616832;-21,67595397
-46,61653716;-21,67599204
-46,616193;-21,67600797
-46,61593488;-21,67601103
-46,61565192;-21,67600302
-46,61536896;-21,67597197
-46,61502408;-21,675942
-46,61401716;-21,67595496
-46,61361108;-21,67597098
-46,61329212;-21,675987
-46,61300916;-21,67598997
-46,61260416;-21,67600698
-46,61224704;-21,676023
-46,61191584;-21,67603803
-46,611621;-21,67606503
-46,61130096;-21,67606899
-46,61105616;-21,676095
-46,61058888;-21,67614702
-46,61033184;-21,67618401
-46,61009892;-21,67622199
-46,60980516;-21,67628301
-46,60953588;-21,67639002
-46,60899804;-21,676626
-46,60872984;-21,67681302
-46,60851096;-21,67695396
-46,60820604;-21,67713
-46,60793784;-21,677283
-46,60778088;-21,67748001
-46,60761204;-21,67768899
-46,60745508;-21,67789797
-46,60732188;-21,67808301
-46,60712892;-21,67830396
-46,60697088;-21,67846704
-46,60682616;-21,67864101
-46,60663212;-21,678804
-46,606437;-21,67895601
-46,60626816;-21,67912998
-46,60602516;-21,67932897
-46,60573392;-21,67960797
-46,60548984;-21,67977204
-46,60528284;-21,67992396
-46,60511292;-21,68008704
-46,60484508;-21,68024004
-46,60440516;-21,68042904
-46,60394112;-21,68059599
-46,60364592;-21,68066799
-46,60327908;-21,68075304
-46,60304616;-21,680802
-46,60276392;-21,68083998
-46,60251804;-21,68086599
-46,60227288;-21,68090397
-46,60195392;-21,68092998
-46,60167096;-21,68095698
-46,60138908;-21,68099496
-46,60111908;-21,68100999
-46,60083684;-21,68110503
-46,60061796;-21,68124597
-46,60041096;-21,68136297
-46,600155;-21,681504
-46,59994908;-21,68171397
-46,59985404;-21,68196804
-46,59970896;-21,68214201
-46,599552;-21,68235099
-46,59940692;-21,68255898
-46,59927516;-21,682791
-46,59919308;-21,68306703
-46,599111;-21,68333298
-46,59905304;-21,68355204
-46,59896988;-21,68377101
-46,59891192;-21,68402499
-46,59888996;-21,68424297
-46,59885792;-21,6846
-46,59886188;-21,68483004
-46,59885288;-21,685059
-46,59885684;-21,68539299
-46,59884892;-21,68564598
-46,59883992;-21,68587503
-46,59879384;-21,68610597
-46,59868584;-21,686337
-46,59864012;-21,68655597
-46,598607;-21,686832
-46,59857388;-21,68707401
-46,59849288;-21,68743104
-46,59842196;-21,68767296
-46,59827904;-21,687939
-46,59813396;-21,68815896
-46,59792804;-21,68836902
-46,59758892;-21,688695
-46,59734412;-21,68879004
-46,59707412;-21,68882703
-46,59681708;-21,68888796
-46,59653484;-21,68895996
-46,59624108;-21,68901
-46,59595812;-21,68903601
-46,5957;-21,68903997
-46,59545412;-21,68905401
-46,59516;-21,68911503
-46,59489108;-21,68916498
-46,59460884;-21,689226
-46,594314;-21,68927496
-46,59408108;-21,68930097
-46,59378588;-21,68933904
-46,59347916;-21,68935398
-46,59312312;-21,68935902
-46,59288912;-21,68933904
-46,59258096;-21,68933103
-46,592262;-21,68932302
-46,59194196;-21,68930403
-46,59083604;-21,68931798
-46,59052896;-21,68935596
-46,59018588;-21,68944101
-46,58985504;-21,68954802
-46,58953716;-21,68963298
-46,58895;-21,689847
-46,58870592;-21,68998803
-46,58847408;-21,69009396
-46,58825412;-21,69019998
-46,58794812;-21,69030699
-46,58770296;-21,69034497
-46,58738292;-21,69037197
-46,58710104;-21,690387
-46,58616684;-21,69039798
-46,585872;-21,69041301
-46,58554116;-21,69050904
-46,585296;-21,69059301
-46,58505084;-21,69066501
-46,58483196;-21,69077103
-46,58451408;-21,69090099
-46,58429412;-21,69101898
-46,58404896;-21,69110196
-46,58384196;-21,69122004
-46,58369688;-21,69142803
-46,58346612;-21,691557
-46,58320908;-21,69166401
-46,58297688;-21,69177003
-46,58273208;-21,691854
-46,58248692;-21,69191403
-46,58226696;-21,69199701
-46,58200992;-21,69205803
-46,581777;-21,69213003
-46,58139792;-21,69224901
-46,58109192;-21,69234504
-46,58078484;-21,69242901
-46,580454;-21,692502
-46,58019696;-21,69256302
-46,57996404;-21,69260001
-46,57971888;-21,69262602
-46,57907916;-21,69263403
-46,57883292;-21,69261396
-46,57851216;-21,69253701
-46,57825188;-21,692403
-46,57804092;-21,69222102
-46,57784112;-21,69202797
-46,577655;-21,69185796
-46,57749192;-21,69170001
-46,57729392;-21,69155304
-46,577106;-21,69132498
-46,57688208;-21,69110898
-46,57668192;-21,690882
-46,57645584;-21,69056304
-46,576404;-21,69034497
-46,57638816;-21,690081
-46,57641984;-21,68977104
-46,57644108;-21,68949501
-46,57646196;-21,68922996
-46,57653108;-21,68890803
-46,576503;-21,68865504
-46,57643784;-21,68839197
-46,57629996;-21,688164
-46,57611312;-21,68802801
-46,57584204;-21,68795097
-46,57527612;-21,68795799
-46,57494492;-21,68801901
-46,57463892;-21,68810298
-46,57438188;-21,68822097
-46,57415004;-21,68830503
-46,57393008;-21,68842203
-46,57363704;-21,68852904
-46,57340412;-21,68860104
-46,57306104;-21,68870904
-46,57281696;-21,68880399
-46,57248684;-21,68893404
-46,57226688;-21,68902899
-46,57197312;-21,689136
-46,57164408;-21,68930097
-46,57139892;-21,68938404
-46,57114116;-21,68942202
-46,57070196;-21,68965701
-46,57040784;-21,689775
-46,57010184;-21,68981298
-46,56979404;-21,68980596
-46,56951108;-21,68976303
-46,56920184;-21,68966403
-46,56890484;-21,68955198
-46,56867012;-21,68944002
-46,568385;-21,68924796
-46,56814704;-21,68894097
-46,56797208;-21,68874801
-46,56771;-21,688452
-46,56747204;-21,68815599
-46,56722184;-21,68787204
-46,56705912;-21,68765604
-46,56688416;-21,68745102
-46,56664692;-21,68714403
-46,56640788;-21,68682498
-46,56624588;-21,68665497
-46,566108;-21,68641503
-46,56594492;-21,68618697
-46,565793;-21,68591301
-46,56564216;-21,68565102
-46,56552912;-21,68545698
-46,565415;-21,68523999
-46,565289;-21,68501202
-46,56517488;-21,68479503
-46,56506184;-21,68456598
-46,56494808;-21,68437203
-46,564722;-21,68400699
-46,56457116;-21,683745
-46,56444408;-21,68349399
-46,56429288;-21,68323101
-46,56416616;-21,68296803
-46,56406392;-21,68269398
-46,56403584;-21,68243001
-46,56408084;-21,68216496
-46,56406392;-21,68177499
-46,56405816;-21,68137296
-46,56411612;-21,681108
-46,564137;-21,68086599
-46,56415788;-21,68060103
-46,56422808;-21,680325
-46,56426012;-21,68000298
-46,564245;-21,67976196
-46,56430296;-21,67954299
-46,56438612;-21,679335
-46,56441996;-21,67909299
-46,56445416;-21,67886304
-46,56444984;-21,67862103
-46,56431196;-21,67843896
-46,56422304;-21,67819902
-46,56408516;-21,67798203
-46,56397104;-21,67774299
-46,56385584;-21,67746804
-46,56380292;-21,67720497
-46,56378708;-21,67688304
-46,56378312;-21,67664202
-46,56379284;-21,67642296
-46,56382596;-21,67615899
-46,56393288;-21,67590402
-46,56406392;-21,67561602
-46,56426984;-21,67540596
-46,56443904;-21,67516296
-46,56455892;-21,67495497
-46,56466692;-21,67475796
-46,56477492;-21,67454997
-46,56486888;-21,67428402
-46,56490308;-21,67406604
-46,56492396;-21,67377804
-46,56491604;-21,67323804
-46,56488796;-21,67299702
-46,56483504;-21,67272198
-46,56484296;-21,67243497
-46,56486492;-21,67220502
-46,56488616;-21,67198596
-46,56492;-21,67175601
-46,56498984;-21,67149096
-46,56509712;-21,67122501
-46,565217;-21,67100496
-46,56543516;-21,67080696
-46,56555612;-21,67059897
-46,56567492;-21,67036803
-46,56578292;-21,67014798
-46,56585384;-21,66992901
-46,56593484;-21,66957198
-46,565955;-21,669273
-46,56595104;-21,66899697
-46,56593412;-21,66865299
-46,56591792;-21,66837696
-46,56587796;-21,66812496
-46,56581316;-21,66788403
-46,56572316;-21,66762096
-46,56563316;-21,66734601
-46,56549384;-21,66704901
-46,56536712;-21,66676398
-46,565253;-21,66652404
-46,56515112;-21,66628401
-46,56497616;-21,66607899
-46,56481308;-21,66580503
-46,56471012;-21,66551901
-46,56465612;-21,66515199
-46,56464892;-21,66461199
-46,56465792;-21,66437097
-46,56474;-21,66412797
-46,56487284;-21,66394302
-46,565028;-21,66357303
-46,56513384;-21,66330798
-46,56524112;-21,66303096
-46,56534804;-21,66271902
-46,565406;-21,66248898
-46,56547584;-21,66224598
-46,56554604;-21,66199299
-46,565604;-21,66175098
-46,56568608;-21,66143904
-46,56576888;-21,66119703
-46,56585096;-21,66092001
-46,56589596;-21,66064398
-46,56592908;-21,66036804
-46,56594996;-21,66008004
-46,56594204;-21,65948298
-46,56586284;-21,65911596
-46,56582108;-21,65872599
-46,56580488;-21,65846202
-46,56574008;-21,65823297
-46,56563784;-21,65800401
-46,56553704;-21,65776398
-46,56542292;-21,65754699
-46,56532212;-21,65733
-46,565244;-21,657078
-46,565118;-21,65685003
-46,56493116;-21,656646
-46,56478104;-21,65642901
-46,56455604;-21,65616801
-46,56436812;-21,65595102
-46,56418092;-21,65572404
-46,56385692;-21,65541804
-46,56368304;-21,65525901
-46,56348396;-21,65511204
-46,563237;-21,65501097
-46,56298896;-21,65484204
-46,56274092;-21,65469597
-46,56246804;-21,65456097
-46,56227004;-21,65443704
-46,562022;-21,65429097
-46,56176208;-21,65410998
-46,56150108;-21,65394096
-46,56126492;-21,653748
-46,561005;-21,65360202
-46,56071988;-21,65344497
-46,56031092;-21,653208
-46,56011184;-21,65306202
-46,55985192;-21,65288103
-46,55956716;-21,65273496
-46,55934396;-21,65263398
-46,55905992;-21,65249997
-46,55876292;-21,65239998
-46,55849184;-21,65232303
-46,55823192;-21,65221098
-46,55791188;-21,65218002
-46,55754396;-21,65219604
-46,55723688;-21,65222304
-46,55693016;-21,65226102
-46,55669688;-21,65227596
-46,55642688;-21,65231304
-46,55612016;-21,65234004
-46,55586204;-21,652389
-46,55562804;-21,65254101
-46,55552184;-21,65263497
-46,55528496;-21,65239602
-46,55509812;-21,65222601
-46,55492388;-21,65207904
-46,55472516;-21,65188599
-46,55454984;-21,65172696
-46,55440008;-21,65154498
-46,55426292;-21,651363
-46,55405016;-21,65112396
-46,55388816;-21,65094198
-46,55370096;-21,65072598
-46,55348892;-21,650499
-46,55333916;-21,65031702
-46,55305116;-21,64997601
-46,55287584;-21,64977099
-46,55269008;-21,64962402
-46,55245284;-21,64939704
-46,552266;-21,64921497
-46,55207916;-21,64902201
-46,55183004;-21,64874904
-46,55156796;-21,64850001
-46,55136888;-21,64834098
-46,55114496;-21,64814901
-46,55102004;-21,64795497
-46,55088108;-21,64766904
-46,55063016;-21,647304
-46,55042892;-21,647043
-46,55027808;-21,64676904
-46,55017692;-21,64655196
-46,55008692;-21,64627701
-46,54999692;-21,64597902
-46,54996884;-21,64576104
-46,54996596;-21,64552002
-46,54998684;-21,64527801
-46,55004588;-21,64504797
-46,55012796;-21,64480596
-46,550223;-21,64451697
-46,55035512;-21,64429701
-46,55047392;-21,64404303
-46,55058084;-21,64377699
-46,55073816;-21,643569
-46,55095812;-21,64346298
-46,55116188;-21,64314996
-46,55123316;-21,64290804
-46,55131488;-21,64260798
-46,55139588;-21,64228497
-46,55148984;-21,64193901
-46,55158416;-21,64161699
-46,55166588;-21,641328
-46,55176992;-21,64090203
-46,55182788;-21,64061403
-46,55189808;-21,64032603
-46,55196792;-21,64006098
-46,55202588;-21,63983004
-46,55204712;-21,6396
-46,55205684;-21,63938202
-46,55206404;-21,63904803
-46,55204892;-21,63880701
-46,55194704;-21,63854403
-46,55190708;-21,63832596
-46,55178108;-21,63807504
-46,55164212;-21,63783501
-46,551492;-21,63761901
-46,55114208;-21,63720897
-46,55095488;-21,63700503
-46,55076696;-21,63674304
-46,55061504;-21,63646899
-46,55026692;-21,63615102
-46,55010492;-21,63599199
-46,54985616;-21,635766
-46,54968084;-21,63552597
-46,54951812;-21,63529899
-46,54932984;-21,63506004
-46,54915488;-21,63483198
-46,54885392;-21,63439899
-46,54870308;-21,63417102
-46,54854;-21,63394296
-46,54837692;-21,63365802
-46,548162;-21,633201
-46,54799784;-21,63293802
-46,54782216;-21,63267603
-46,547496;-21,63215196
-46,54728216;-21,63179799
-46,54714392;-21,63159297
-46,54693296;-21,63142296
-46,54668492;-21,63126501
-46,54635084;-21,63109698
-46,546128;-21,630996
-46,54585692;-21,630942
-46,54562292;-21,63090996
-46,54508184;-21,63091698
-46,54482408;-21,63090798
-46,54427112;-21,630915
-46,544013;-21,63092904
-46,54374408;-21,63098997
-46,54349892;-21,63106197
-46,54331712;-21,63121398
-46,543122;-21,63134196
-46,54284084;-21,63144897
-46,54251;-21,63156804
-46,54224;-21,63157101
-46,542006;-21,63155103
-46,541808;-21,63142701
-46,54160892;-21,631257
-46,541385;-21,63103002
-46,54127016;-21,63076704
-46,541205;-21,63051504
-46,54116612;-21,63029697
-46,54106316;-21,62997702
-46,54092384;-21,62973699
-46,54081008;-21,62947401
-46,54075788;-21,62923299
-46,54069308;-21,62898099
-46,54060416;-21,62877597
-46,54046592;-21,62855898
-46,54030284;-21,62836602
-46,54005516;-21,62817297
-46,53980892;-21,62814201
-46,53951408;-21,62814498
-46,53921888;-21,62817198
-46,538937;-21,62819799
-46,53861804;-21,62827098
-46,53831204;-21,62830896
-46,53807912;-21,62835801
-46,537749;-21,62850003
-46,53746712;-21,62854899
-46,53718596;-21,62863296
-46,53694116;-21,62869299
-46,53661104;-21,62882304
-46,53635292;-21,62889603
-46,53612108;-21,62895597
-46,53588816;-21,62898198
-46,53563004;-21,62899602
-46,53531;-21,62899998
-46,53502704;-21,62894598
-46,53470592;-21,62886903
-46,53439704;-21,62875797
-46,53415008;-21,62864601
-46,53388908;-21,62841903
-46,53372708;-21,62826
-46,53358884;-21,62805498
-46,53342396;-21,62770101
-46,53335916;-21,62743803
-46,53330588;-21,62713896
-46,53327816;-21,62685204
-46,53325008;-21,62661102
-46,53320796;-21,62623302
-46,53319212;-21,62598003
-46,53318492;-21,62544003
-46,53321804;-21,62515302
-46,53323784;-21,62487699
-46,533222;-21,62458899
-46,53320688;-21,62437101
-46,53317916;-21,62412999
-46,53313812;-21,62382102
-46,53311004;-21,62355696
-46,53303192;-21,62327004
-46,53295488;-21,62305296
-46,53287784;-21,62281203
-46,53286308;-21,62257101
-46,53285588;-21,622077
-46,53284004;-21,621825
-46,53275112;-21,62159604
-46,532637;-21,62133297
-46,532511;-21,62109303
-46,532385;-21,62089899
-46,53219708;-21,62061396
-46,53198612;-21,62043297
-46,53177516;-21,620286
-46,53155196;-21,620151
-46,53126684;-21,62002797
-46,531044;-21,619881
-46,53080784;-21,61971198
-46,53057312;-21,61958796
-46,53026316;-21,61939599
-46,53003996;-21,61922697
-46,52976708;-21,619035
-46,52944416;-21,61880901
-46,52912196;-21,61861704
-46,52889912;-21,61846998
-46,52868816;-21,61833498
-46,52846496;-21,61819998
-46,528254;-21,61805301
-46,52803116;-21,61792899
-46,52768484;-21,61774998
-46,527462;-21,61762596
-46,52725104;-21,61748997
-46,52702784;-21,61735497
-46,52681688;-21,61721997
-46,52656884;-21,61704996
-46,52628408;-21,61685799
-46,52593704;-21,61664397
-46,52558892;-21,61637298
-46,52525412;-21,616101
-46,52494308;-21,61585197
-46,52444592;-21,61546704
-46,52417304;-21,61526301
-46,52387604;-21,61505997
-46,52350416;-21,61484604
-46,52329392;-21,61473399
-46,52305812;-21,61460997
-46,52284788;-21,61450899
-46,52247708;-21,61430703
-46,522044;-21,61408203
-46,52183304;-21,61398096
-46,52152416;-21,61384704
-46,52124012;-21,61370097
-46,52096796;-21,61361196
-46,520721;-21,61351197
-46,52043696;-21,61341198
-46,52017704;-21,61328796
-46,51986816;-21,61315404
-46,51948512;-21,61299798
-46,51920108;-21,61288602
-46,51891704;-21,61278603
-46,51852212;-21,61267596
-46,51820208;-21,61262196
-46,51795296;-21,61239597
-46,51775388;-21,61217997
-46,51762788;-21,61194003
-46,51750188;-21,61171098
-46,51742484;-21,61148301
-46,51738488;-21,61123002
-46,51735608;-21,61096596
-46,51733916;-21,60971397
-46,51731108;-21,60941598
-46,51725708;-21,60906003
-46,51720488;-21,60884196
-46,51705296;-21,60851103
-46,516914;-21,60826002
-46,51666416;-21,60789498
-46,51637616;-21,60749601
-46,516176;-21,60725697
-46,51591392;-21,60698499
-46,51578792;-21,60679104
-46,51563816;-21,60657396
-46,51553592;-21,60631098
-46,51553196;-21,60603504
-46,51557804;-21,60578196
-46,51567416;-21,60557397
-46,51585596;-21,60541098
-46,51606188;-21,60523602
-46,51628184;-21,60510696
-46,51653816;-21,60497799
-46,51673292;-21,60482598
-46,51695108;-21,60465102
